No;GRP;COHES;G.COHES;W.COHES;LEAD;G.LEAD;W.LEAD;HRS;G.HRS;W.HRS;WBEING;G.WBEING;W.WBEING
1150;19;1;3.127976191;-2.12797619;2.363636364;3.15981241;-0.796176046;11;11.66666667;-0.666666667;1.944444444;2.787037037;-0.842592593
1151;19;4;3.127976191;0.87202381;4;3.15981241;0.84018759;10;11.66666667;-1.666666667;2.888888889;2.787037037;0.101851852
1152;19;3.625;3.127976191;0.49702381;3;3.15981241;-0.15981241;10;11.66666667;-1.666666667;2.166666667;2.787037037;-0.62037037
1153;19;3.25;3.127976191;0.12202381;2.727272727;3.15981241;-0.432539683;12;11.66666667;0.333333333;2.111111111;2.787037037;-0.675925926
1154;19;2.5;3.127976191;-0.62797619;1.727272727;3.15981241;-1.432539683;12;11.66666667;0.333333333;2.5;2.787037037;-0.287037037
1155;19;2.75;3.127976191;-0.37797619;3.181818182;3.15981241;0.022005772;13;11.66666667;1.333333333;0.666666667;2.787037037;-2.12037037
1156;19;2.5;3.127976191;-0.62797619;3.166666667;3.15981241;0.006854257;12;11.66666667;0.333333333;3.444444444;2.787037037;0.657407407
1157;19;3.625;3.127976191;0.49702381;3.090909091;3.15981241;-0.068903319;12;11.66666667;0.333333333;2.944444444;2.787037037;0.157407407
1158;19;2.875;3.127976191;-0.25297619;3;3.15981241;-0.15981241;12;11.66666667;0.333333333;4.055555556;2.787037037;1.268518519
1159;19;4.125;3.127976191;0.99702381;3.818181818;3.15981241;0.658369408;12;11.66666667;0.333333333;4.333333333;2.787037037;1.546296296
1160;19;2.125;3.127976191;-1.00297619;3.090909091;3.15981241;-0.068903319;10;11.66666667;-1.666666667;3.555555556;2.787037037;0.768518519
1161;19;1;3.127976191;-2.12797619;2.333333333;3.15981241;-0.826479076;12;11.66666667;0.333333333;2.277777778;2.787037037;-0.509259259
1162;19;1;3.127976191;-2.12797619;3.833333333;3.15981241;0.673520924;12;11.66666667;0.333333333;2.611111111;2.787037037;-0.175925926
1163;19;2.875;3.127976191;-0.25297619;3.363636364;3.15981241;0.203823954;10;11.66666667;-1.666666667;2.111111111;2.787037037;-0.675925926
1164;19;1.75;3.127976191;-1.37797619;2.727272727;3.15981241;-0.432539683;13;11.66666667;1.333333333;1.277777778;2.787037037;-1.509259259
1165;19;3.5;3.127976191;0.37202381;2.818181818;3.15981241;-0.341630592;11;11.66666667;-0.666666667;3.055555556;2.787037037;0.268518519
1166;19;3.625;3.127976191;0.49702381;3.545454546;3.15981241;0.385642136;12;11.66666667;0.333333333;2.444444444;2.787037037;-0.342592593
1167;19;2.875;3.127976191;-0.25297619;2.909090909;3.15981241;-0.250721501;12;11.66666667;0.333333333;2.388888889;2.787037037;-0.398148148
1168;19;3.5;3.127976191;0.37202381;2.909090909;3.15981241;-0.250721501;12;11.66666667;0.333333333;3.666666667;2.787037037;0.87962963
1169;19;3.875;3.127976191;0.74702381;3.636363636;3.15981241;0.476551227;10;11.66666667;-1.666666667;3.666666667;2.787037037;0.87962963
1170;19;3.125;3.127976191;-0.00297619;3.818181818;3.15981241;0.658369408;12;11.66666667;0.333333333;3.666666667;2.787037037;0.87962963
1171;19;4;3.127976191;0.87202381;2.5;3.15981241;-0.65981241;12;11.66666667;0.333333333;2.555555556;2.787037037;-0.231481481
1172;19;3.875;3.127976191;0.74702381;3.363636364;3.15981241;0.203823954;11;11.66666667;-0.666666667;1.888888889;2.787037037;-0.898148148
1173;19;2;3.127976191;-1.12797619;3.5;3.15981241;0.34018759;11;11.66666667;-0.666666667;3.222222222;2.787037037;0.435185185
1174;19;1;3.127976191;-2.12797619;1.636363636;3.15981241;-1.523448773;14;11.66666667;2.333333333;3.111111111;2.787037037;0.324074074
1175;20;2;3.008649554;-1.008649554;3.181818182;2.487405303;0.694412879;12;12;0;2.611111111;2.641390931;-0.03027982
1176;20;2.75;3.008649554;-0.258649554;3.545454546;2.487405303;1.058049242;12;12;0;3.722222222;2.641390931;1.080831291
1177;20;3.375;3.008649554;0.366350446;2.272727273;2.487405303;-0.21467803;13;12;1;2.555555556;2.641390931;-0.085835376
1178;20;3.25;3.008649554;0.241350446;3.272727273;2.487405303;0.78532197;10;12;-2;3.944444444;2.641390931;1.303053513
1179;20;3.375;3.008649554;0.366350446;2.636363636;2.487405303;0.148958333;14;12;2;3.055555556;2.641390931;0.414164624
1180;20;2.375;3.008649554;-0.633649554;1.454545455;2.487405303;-1.032859848;9;12;-3;3.055555556;2.641390931;0.414164624
1181;20;3.375;3.008649554;0.366350446;2.818181818;2.487405303;0.330776515;12;12;0;4.611111111;2.641390931;1.96972018
1182;20;2.25;3.008649554;-0.758649554;2.818181818;2.487405303;0.330776515;12;12;0;2.666666667;2.641390931;0.025275735
1183;20;3.625;3.008649554;0.616350446;2.909090909;2.487405303;0.421685606;8;12;-4;2.833333333;2.641390931;0.191942402
1184;20;3.25;3.008649554;0.241350446;2.272727273;2.487405303;-0.21467803;13;12;1;1.111111111;2.641390931;-1.53027982
1185;20;3;3.008649554;-0.008649554;3.272727273;2.487405303;0.78532197;13;12;1;2.611111111;2.641390931;-0.03027982
1186;20;3.75;3.008649554;0.741350446;1.727272727;2.487405303;-0.760132576;12;12;0;3.277777778;2.641390931;0.636386846
1187;20;3.375;3.008649554;0.366350446;1.727272727;2.487405303;-0.760132576;12;12;0;2.388888889;2.641390931;-0.252502042
1188;20;3;3.008649554;-0.008649554;2.833333333;2.487405303;0.34592803;11;12;-1;2.5;2.641390931;-0.141390931
1189;20;4.5;3.008649554;1.491350446;1.909090909;2.487405303;-0.578314394;12;12;0;3.055555556;2.641390931;0.414164624
1190;20;4;3.008649554;0.991350446;3.818181818;2.487405303;1.330776515;12;12;0;3.055555556;2.641390931;0.414164624
1191;20;3.25;3.008649554;0.241350446;2.3;2.487405303;-0.187405303;12;12;0;1.764705882;2.641390931;-0.876685049
1192;20;2.428571429;3.008649554;-0.580078125;2.454545455;2.487405303;-0.032859848;10;12;-2;3.666666667;2.641390931;1.025275735
1193;20;2;3.008649554;-1.008649554;2.272727273;2.487405303;-0.21467803;9;12;-3;2;2.641390931;-0.641390931
1194;20;3.5;3.008649554;0.491350446;3.090909091;2.487405303;0.603503788;12;12;0;2.117647059;2.641390931;-0.523743873
1195;20;3.25;3.008649554;0.241350446;3.454545455;2.487405303;0.967140152;12;12;0;4.444444444;2.641390931;1.803053513
1196;20;3;3.008649554;-0.008649554;1.833333333;2.487405303;-0.65407197;12;12;0;2.5;2.641390931;-0.141390931
1197;20;3.25;3.008649554;0.241350446;2.090909091;2.487405303;-0.396496212;12;12;0;1.722222222;2.641390931;-0.919168709
1198;20;2.5;3.008649554;-0.508649554;2.181818182;2.487405303;-0.305587121;12;12;0;1.444444444;2.641390931;-1.196946487
1199;20;3.75;3.008649554;0.741350446;1.818181818;2.487405303;-0.669223485;12;12;0;3.166666667;2.641390931;0.525275735
1200;20;3.875;3.008649554;0.866350446;1.909090909;2.487405303;-0.578314394;13;12;1;3.055555556;2.641390931;0.414164624
1201;20;2;3.008649554;-1.008649554;3.666666667;2.487405303;1.179261364;14;12;2;3.055555556;2.641390931;0.414164624
1202;20;2.75;3.008649554;-0.258649554;2.727272727;2.487405303;0.239867424;13;12;1;2.166666667;2.641390931;-0.474724265
1203;20;2.5;3.008649554;-0.508649554;2;2.487405303;-0.487405303;12;12;0;2.722222222;2.641390931;0.080831291
1204;20;3.75;3.008649554;0.741350446;2.636363636;2.487405303;0.148958333;12;12;0;1.833333333;2.641390931;-0.808057598
1205;20;1.75;3.008649554;-1.258649554;1.636363636;2.487405303;-0.851041667;18;12;6;1.944444444;2.641390931;-0.696946487
1206;20;3.75;3.008649554;0.741350446;2.272727273;2.487405303;-0.21467803;12;12;0;2.5;2.641390931;-0.141390931
1207;20;4;3.008649554;0.991350446;2.818181818;2.487405303;0.330776515;12;12;0;1.611111111;2.641390931;-1.03027982
1208;20;3;3.008649554;-0.008649554;3;2.487405303;0.512594697;10;12;-2;2.166666667;2.641390931;-0.474724265
1209;20;3.125;3.008649554;0.116350446;1.181818182;2.487405303;-1.305587121;16;12;4;0.5;2.641390931;-2.141390931
1210;20;3.5;3.008649554;0.491350446;3.090909091;2.487405303;0.603503788;12;12;0;3.111111111;2.641390931;0.46972018
1211;20;2.875;3.008649554;-0.133649554;3.181818182;2.487405303;0.694412879;12;12;0;1.722222222;2.641390931;-0.919168709
1212;20;2.375;3.008649554;-0.633649554;2;2.487405303;-0.487405303;14;12;2;2.111111111;2.641390931;-0.53027982
1213;20;3.625;3.008649554;0.616350446;2.727272727;2.487405303;0.239867424;12;12;0;2.555555556;2.641390931;-0.085835376
1214;20;4;3.008649554;0.991350446;3.454545455;2.487405303;0.967140152;12;12;0;4.166666667;2.641390931;1.525275735
1215;20;4;3.008649554;0.991350446;2.636363636;2.487405303;0.148958333;12;12;0;2.944444444;2.641390931;0.303053513
1216;20;3.25;3.008649554;0.241350446;1.909090909;2.487405303;-0.578314394;12;12;0;2;2.641390931;-0.641390931
1217;20;3.5;3.008649554;0.491350446;3.333333333;2.487405303;0.84592803;12;12;0;1.888888889;2.641390931;-0.752502042
1218;20;2.375;3.008649554;-0.633649554;1.727272727;2.487405303;-0.760132576;12;12;0;2.444444444;2.641390931;-0.196946487
1219;20;1.25;3.008649554;-1.758649554;3.090909091;2.487405303;0.603503788;11;12;-1;2.777777778;2.641390931;0.136386846
1220;20;3;3.008649554;-0.008649554;2.181818182;2.487405303;-0.305587121;13;12;1;3.388888889;2.641390931;0.747497958
1221;20;2.125;3.008649554;-0.883649554;2.272727273;2.487405303;-0.21467803;12;12;0;2.166666667;2.641390931;-0.474724265
1222;20;3.5;3.008649554;0.491350446;2;2.487405303;-0.487405303;12;12;0;2.555555556;2.641390931;-0.085835376
1223;20;2;3.008649554;-1.008649554;2.5;2.487405303;0.012594697;12;12;0;2.166666667;2.641390931;-0.474724265
1224;20;1.5;3.008649554;-1.508649554;2;2.487405303;-0.487405303;12;12;0;3;2.641390931;0.358609069
1225;20;3.125;3.008649554;0.116350446;3.181818182;2.487405303;0.694412879;10;12;-2;2.944444444;2.641390931;0.303053513
1226;20;3.5;3.008649554;0.491350446;3.727272727;2.487405303;1.239867424;12;12;0;4;2.641390931;1.358609069
1227;20;3.625;3.008649554;0.616350446;1.636363636;2.487405303;-0.851041667;12;12;0;2.944444444;2.641390931;0.303053513
1228;20;4.75;3.008649554;1.741350446;2.545454546;2.487405303;0.058049242;12;12;0;3.666666667;2.641390931;1.025275735
1229;20;2.625;3.008649554;-0.383649554;1.545454546;2.487405303;-0.941950758;13;12;1;3.166666667;2.641390931;0.525275735
1230;20;2.75;3.008649554;-0.258649554;2.363636364;2.487405303;-0.123768939;12;12;0;1.888888889;2.641390931;-0.752502042
1231;20;2.5;3.008649554;-0.508649554;2.272727273;2.487405303;-0.21467803;12;12;0;3.833333333;2.641390931;1.191942402
1232;20;3.75;3.008649554;0.741350446;2;2.487405303;-0.487405303;12;12;0;1.5;2.641390931;-1.141390931
1233;20;3;3.008649554;-0.008649554;1;2.487405303;-1.487405303;12;12;0;2.388888889;2.641390931;-0.252502042
1234;20;3.125;3.008649554;0.116350446;3.090909091;2.487405303;0.603503788;12;12;0;3.055555556;2.641390931;0.414164624
1235;20;2.75;3.008649554;-0.258649554;2.818181818;2.487405303;0.330776515;10;12;-2;2.722222222;2.641390931;0.080831291
1236;20;1;3.008649554;-2.008649554;2;2.487405303;-0.487405303;11;12;-1;2.166666667;2.641390931;-0.474724265
1237;20;2;3.008649554;-1.008649554;2.727272727;2.487405303;0.239867424;12;12;0;2.277777778;2.641390931;-0.363613154
1238;20;2.5;3.008649554;-0.508649554;2.363636364;2.487405303;-0.123768939;12;12;0;2.055555556;2.641390931;-0.585835376
1239;21;3.625;2.997347309;0.627652692;3.454545455;2.884189723;0.570355731;12;12.14130435;-0.141304348;2;2.483835006;-0.483835006
1240;21;4.25;2.997347309;1.252652692;3.363636364;2.884189723;0.47944664;12;12.14130435;-0.141304348;2;2.483835006;-0.483835006
1241;21;3.625;2.997347309;0.627652692;3.545454546;2.884189723;0.661264822;11;12.14130435;-1.141304348;2.333333333;2.483835006;-0.150501672
1242;21;2.375;2.997347309;-0.622347308;2.909090909;2.884189723;0.024901186;12;12.14130435;-0.141304348;4.5;2.483835006;2.016164994
1243;21;3.5;2.997347309;0.502652692;2;2.884189723;-0.884189723;11;12.14130435;-1.141304348;2;2.483835006;-0.483835006
1244;21;2.625;2.997347309;-0.372347308;3.090909091;2.884189723;0.206719368;11;12.14130435;-1.141304348;4;2.483835006;1.516164994
1245;21;2.25;2.997347309;-0.747347308;2.818181818;2.884189723;-0.066007905;9;12.14130435;-3.141304348;3.388888889;2.483835006;0.905053883
1246;21;3.25;2.997347309;0.252652692;3;2.884189723;0.115810277;12;12.14130435;-0.141304348;3.5;2.483835006;1.016164994
1247;21;2.5;2.997347309;-0.497347308;3.272727273;2.884189723;0.388537549;12;12.14130435;-0.141304348;2.888888889;2.483835006;0.405053883
1248;21;1.25;2.997347309;-1.747347308;2.090909091;2.884189723;-0.793280632;13;12.14130435;0.858695652;0.722222222;2.483835006;-1.761612783
1249;21;1.875;2.997347309;-1.122347308;1.818181818;2.884189723;-1.066007905;12;12.14130435;-0.141304348;1.555555556;2.483835006;-0.92827945
1250;21;2.25;2.997347309;-0.747347308;3.545454546;2.884189723;0.661264822;11;12.14130435;-1.141304348;0.944444444;2.483835006;-1.539390561
1251;21;3.428571429;2.997347309;0.43122412;3.636363636;2.884189723;0.752173913;11;12.14130435;-1.141304348;3.777777778;2.483835006;1.293942772
1252;21;3.5;2.997347309;0.502652692;3;2.884189723;0.115810277;12;12.14130435;-0.141304348;3.111111111;2.483835006;0.627276106
1253;21;3.125;2.997347309;0.127652692;3.545454546;2.884189723;0.661264822;12;12.14130435;-0.141304348;2.555555556;2.483835006;0.07172055
1254;21;3.625;2.997347309;0.627652692;2.454545455;2.884189723;-0.429644269;12;12.14130435;-0.141304348;1.055555556;2.483835006;-1.42827945
1255;21;2.5;2.997347309;-0.497347308;2.363636364;2.884189723;-0.52055336;12;12.14130435;-0.141304348;1.611111111;2.483835006;-0.872723894
1256;21;3.625;2.997347309;0.627652692;3.909090909;2.884189723;1.024901186;12;12.14130435;-0.141304348;2.5;2.483835006;0.016164994
1257;21;2;2.997347309;-0.997347308;3.333333333;2.884189723;0.44914361;14;12.14130435;1.858695652;2.666666667;2.483835006;0.182831661
1258;21;3.125;2.997347309;0.127652692;3.363636364;2.884189723;0.47944664;11;12.14130435;-1.141304348;3.444444444;2.483835006;0.960609439
1259;21;3.75;2.997347309;0.752652692;2.909090909;2.884189723;0.024901186;12;12.14130435;-0.141304348;2.333333333;2.483835006;-0.150501672
1260;21;2.375;2.997347309;-0.622347308;2.090909091;2.884189723;-0.793280632;8;12.14130435;-4.141304348;0.333333333;2.483835006;-2.150501672
1261;21;2;2.997347309;-0.997347308;2.545454546;2.884189723;-0.338735178;12;12.14130435;-0.141304348;0.611111111;2.483835006;-1.872723894
1262;21;3.625;2.997347309;0.627652692;2.181818182;2.884189723;-0.702371542;12;12.14130435;-0.141304348;2.333333333;2.483835006;-0.150501672
1263;21;4.5;2.997347309;1.502652692;2.909090909;2.884189723;0.024901186;12;12.14130435;-0.141304348;4.333333333;2.483835006;1.849498328
1264;21;1;2.997347309;-1.997347308;3.333333333;2.884189723;0.44914361;11;12.14130435;-1.141304348;3.941176471;2.483835006;1.457341465
1265;21;2.5;2.997347309;-0.497347308;3.666666667;2.884189723;0.782476943;11;12.14130435;-1.141304348;4.111111111;2.483835006;1.627276106
1266;21;2.75;2.997347309;-0.247347308;2.818181818;2.884189723;-0.066007905;9;12.14130435;-3.141304348;4;2.483835006;1.516164994
1267;21;2.625;2.997347309;-0.372347308;1.181818182;2.884189723;-1.702371542;24;12.14130435;11.85869565;0.277777778;2.483835006;-2.206057228
1268;21;4.5;2.997347309;1.502652692;4.272727273;2.884189723;1.388537549;24;12.14130435;11.85869565;3.611111111;2.483835006;1.127276106
1269;21;3.75;2.997347309;0.752652692;3.363636364;2.884189723;0.47944664;10;12.14130435;-2.141304348;3.388888889;2.483835006;0.905053883
1270;21;1.5;2.997347309;-1.497347308;3.333333333;2.884189723;0.44914361;12;12.14130435;-0.141304348;3.888888889;2.483835006;1.405053883
1271;21;3.375;2.997347309;0.377652692;4;2.884189723;1.115810277;12;12.14130435;-0.141304348;2.444444444;2.483835006;-0.039390561
1272;21;2;2.997347309;-0.997347308;2.545454546;2.884189723;-0.338735178;12;12.14130435;-0.141304348;1.277777778;2.483835006;-1.206057228
1273;21;3.75;2.997347309;0.752652692;3.9;2.884189723;1.015810277;12;12.14130435;-0.141304348;1.666666667;2.483835006;-0.817168339
1274;21;4.25;2.997347309;1.252652692;3.909090909;2.884189723;1.024901186;12;12.14130435;-0.141304348;2.5;2.483835006;0.016164994
1275;21;2.75;2.997347309;-0.247347308;3.181818182;2.884189723;0.297628459;12;12.14130435;-0.141304348;3.388888889;2.483835006;0.905053883
1276;21;3.125;2.997347309;0.127652692;1.636363636;2.884189723;-1.247826087;14;12.14130435;1.858695652;0.166666667;2.483835006;-2.317168339
1277;21;2.714285714;2.997347309;-0.283061594;2.636363636;2.884189723;-0.247826087;14;12.14130435;1.858695652;1.555555556;2.483835006;-0.92827945
1278;21;3.5;2.997347309;0.502652692;3;2.884189723;0.115810277;12;12.14130435;-0.141304348;2.888888889;2.483835006;0.405053883
1279;21;4.125;2.997347309;1.127652692;3.818181818;2.884189723;0.933992095;12;12.14130435;-0.141304348;3.444444444;2.483835006;0.960609439
1280;21;3.75;2.997347309;0.752652692;3.818181818;2.884189723;0.933992095;12;12.14130435;-0.141304348;2.777777778;2.483835006;0.293942772
1281;21;1.75;2.997347309;-1.247347308;1;2.884189723;-1.884189723;24;12.14130435;11.85869565;0.888888889;2.483835006;-1.594946117
1282;21;2.5;2.997347309;-0.497347308;1.181818182;2.884189723;-1.702371542;13;12.14130435;0.858695652;1.388888889;2.483835006;-1.094946117
1283;21;2.5;2.997347309;-0.497347308;1.454545455;2.884189723;-1.429644269;13;12.14130435;0.858695652;1.5;2.483835006;-0.983835006
1284;21;2.625;2.997347309;-0.372347308;3;2.884189723;0.115810277;8;12.14130435;-4.141304348;3.666666667;2.483835006;1.182831661
1285;21;2.571428571;2.997347309;-0.425918737;3.272727273;2.884189723;0.388537549;12;12.14130435;-0.141304348;3.222222222;2.483835006;0.738387217
1286;21;5;2.997347309;2.002652692;4;2.884189723;1.115810277;12;12.14130435;-0.141304348;3.944444444;2.483835006;1.460609439
1287;21;3.375;2.997347309;0.377652692;3.181818182;2.884189723;0.297628459;12;12.14130435;-0.141304348;2.222222222;2.483835006;-0.261612783
1288;21;4;2.997347309;1.002652692;3.666666667;2.884189723;0.782476943;13;12.14130435;0.858695652;3.222222222;2.483835006;0.738387217
1289;21;3;2.997347309;0.002652692;2.545454546;2.884189723;-0.338735178;12;12.14130435;-0.141304348;4;2.483835006;1.516164994
1290;21;3.125;2.997347309;0.127652692;2.454545455;2.884189723;-0.429644269;12;12.14130435;-0.141304348;1.5;2.483835006;-0.983835006
1291;21;2.625;2.997347309;-0.372347308;1.727272727;2.884189723;-1.156916996;2;12.14130435;-10.14130435;0.833333333;2.483835006;-1.650501672
1292;21;2.625;2.997347309;-0.372347308;2.5;2.884189723;-0.384189723;12;12.14130435;-0.141304348;2.5;2.483835006;0.016164994
1293;21;3.375;2.997347309;0.377652692;2.909090909;2.884189723;0.024901186;12;12.14130435;-0.141304348;2.722222222;2.483835006;0.238387217
1294;21;3.875;2.997347309;0.877652692;3.454545455;2.884189723;0.570355731;12;12.14130435;-0.141304348;2.333333333;2.483835006;-0.150501672
1295;21;2;2.997347309;-0.997347308;2.272727273;2.884189723;-0.611462451;12;12.14130435;-0.141304348;1.666666667;2.483835006;-0.817168339
1296;21;4.125;2.997347309;1.127652692;3.181818182;2.884189723;0.297628459;12;12.14130435;-0.141304348;2.555555556;2.483835006;0.07172055
1297;21;2.375;2.997347309;-0.622347308;2.272727273;2.884189723;-0.611462451;12;12.14130435;-0.141304348;2.277777778;2.483835006;-0.206057228
1298;21;3;2.997347309;0.002652692;3.666666667;2.884189723;0.782476943;14;12.14130435;1.858695652;2.611111111;2.483835006;0.127276106
1299;21;2;2.997347309;-0.997347308;3.833333333;2.884189723;0.94914361;12;12.14130435;-0.141304348;3.277777778;2.483835006;0.793942772
1300;21;2;2.997347309;-0.997347308;3.333333333;2.884189723;0.44914361;11;12.14130435;-1.141304348;3.277777778;2.483835006;0.793942772
1301;21;1;2.997347309;-1.997347308;2.333333333;2.884189723;-0.55085639;11;12.14130435;-1.141304348;2;2.483835006;-0.483835006
1302;21;3;2.997347309;0.002652692;2.818181818;2.884189723;-0.066007905;11;12.14130435;-1.141304348;3.222222222;2.483835006;0.738387217
1303;21;3.25;2.997347309;0.252652692;2.636363636;2.884189723;-0.247826087;12;12.14130435;-0.141304348;2.166666667;2.483835006;-0.317168339
1304;21;4;2.997347309;1.002652692;3.363636364;2.884189723;0.47944664;12;12.14130435;-0.141304348;2.846153846;2.483835006;0.362318841
1305;21;2.5;2.997347309;-0.497347308;2.363636364;2.884189723;-0.52055336;12;12.14130435;-0.141304348;2.166666667;2.483835006;-0.317168339
1306;21;1.875;2.997347309;-1.122347308;1.727272727;2.884189723;-1.156916996;16;12.14130435;3.858695652;3;2.483835006;0.516164994
1307;21;3.25;2.997347309;0.252652692;2.454545455;2.884189723;-0.429644269;12;12.14130435;-0.141304348;3.5;2.483835006;1.016164994
1308;21;3.875;2.997347309;0.877652692;3.363636364;2.884189723;0.47944664;12;12.14130435;-0.141304348;2.5;2.483835006;0.016164994
1309;21;4;2.997347309;1.002652692;2.909090909;2.884189723;0.024901186;13;12.14130435;0.858695652;3;2.483835006;0.516164994
1310;21;2.5;2.997347309;-0.497347308;2.5;2.884189723;-0.384189723;24;12.14130435;11.85869565;2.444444444;2.483835006;-0.039390561
1311;21;2.5;2.997347309;-0.497347308;3.166666667;2.884189723;0.282476943;12;12.14130435;-0.141304348;3.444444444;2.483835006;0.960609439
1312;21;3.125;2.997347309;0.127652692;2.545454546;2.884189723;-0.338735178;12;12.14130435;-0.141304348;2.333333333;2.483835006;-0.150501672
1313;21;2.5;2.997347309;-0.497347308;2.454545455;2.884189723;-0.429644269;11;12.14130435;-1.141304348;2.722222222;2.483835006;0.238387217
1314;21;2.25;2.997347309;-0.747347308;2.272727273;2.884189723;-0.611462451;9;12.14130435;-3.141304348;0.944444444;2.483835006;-1.539390561
1315;21;4.75;2.997347309;1.752652692;4.818181818;2.884189723;1.933992095;9;12.14130435;-3.141304348;3;2.483835006;0.516164994
1316;21;2.375;2.997347309;-0.622347308;2.545454546;2.884189723;-0.338735178;8;12.14130435;-4.141304348;2.055555556;2.483835006;-0.42827945
1317;21;1.75;2.997347309;-1.247347308;2.272727273;2.884189723;-0.611462451;12;12.14130435;-0.141304348;2.5;2.483835006;0.016164994
1318;21;3.375;2.997347309;0.377652692;4;2.884189723;1.115810277;12;12.14130435;-0.141304348;2.555555556;2.483835006;0.07172055
1319;21;2.375;2.997347309;-0.622347308;2.545454546;2.884189723;-0.338735178;12;12.14130435;-0.141304348;1.722222222;2.483835006;-0.761612783
1320;21;3;2.997347309;0.002652692;2.545454546;2.884189723;-0.338735178;13;12.14130435;0.858695652;2.444444444;2.483835006;-0.039390561
1321;21;3.25;2.997347309;0.252652692;2.636363636;2.884189723;-0.247826087;12;12.14130435;-0.141304348;0.944444444;2.483835006;-1.539390561
1322;21;3.875;2.997347309;0.877652692;1.727272727;2.884189723;-1.156916996;12;12.14130435;-0.141304348;1.166666667;2.483835006;-1.317168339
1323;21;5;2.997347309;2.002652692;2.454545455;2.884189723;-0.429644269;12;12.14130435;-0.141304348;0;2.483835006;-2.483835006
1324;21;3.625;2.997347309;0.627652692;2.9;2.884189723;0.015810277;12;12.14130435;-0.141304348;3.058823529;2.483835006;0.574988524
1325;21;4.375;2.997347309;1.377652692;1.454545455;2.884189723;-1.429644269;12;12.14130435;-0.141304348;1.555555556;2.483835006;-0.92827945
1326;21;3.875;2.997347309;0.877652692;3.090909091;2.884189723;0.206719368;9;12.14130435;-3.141304348;3.111111111;2.483835006;0.627276106
1327;21;1.875;2.997347309;-1.122347308;2.909090909;2.884189723;0.024901186;12;12.14130435;-0.141304348;2.722222222;2.483835006;0.238387217
1328;21;3.666666667;2.997347309;0.669319358;4.166666667;2.884189723;1.282476943;10;12.14130435;-2.141304348;2.055555556;2.483835006;-0.42827945
1329;21;3;2.997347309;0.002652692;2.727272727;2.884189723;-0.156916996;12;12.14130435;-0.141304348;3.277777778;2.483835006;0.793942772
1330;21;1;2.997347309;-1.997347308;3.166666667;2.884189723;0.282476943;12;12.14130435;-0.141304348;4.611111111;2.483835006;2.127276106
1331;22;3;3.176677489;-0.176677489;3.272727273;2.953236915;0.319490358;8;11.52272727;-3.522727273;2.944444444;2.83459596;0.109848485
1332;22;4;3.176677489;0.823322511;4;2.953236915;1.046763085;10;11.52272727;-1.522727273;3.666666667;2.83459596;0.832070707
1333;22;2.25;3.176677489;-0.926677489;3.909090909;2.953236915;0.955853995;12;11.52272727;0.477272727;1.944444444;2.83459596;-0.890151515
1334;22;4.875;3.176677489;1.698322511;4.272727273;2.953236915;1.319490358;12;11.52272727;0.477272727;3.333333333;2.83459596;0.498737374
1335;22;4;3.176677489;0.823322511;4;2.953236915;1.046763085;12;11.52272727;0.477272727;2.388888889;2.83459596;-0.445707071
1336;22;2.375;3.176677489;-0.801677489;3.454545455;2.953236915;0.50130854;12;11.52272727;0.477272727;3;2.83459596;0.16540404
1337;22;3.75;3.176677489;0.573322511;3.909090909;2.953236915;0.955853995;10;11.52272727;-1.522727273;4.611111111;2.83459596;1.776515152
1338;22;3;3.176677489;-0.176677489;3.727272727;2.953236915;0.774035813;10;11.52272727;-1.522727273;3.888888889;2.83459596;1.054292929
1339;22;3.25;3.176677489;0.073322511;2.818181818;2.953236915;-0.135055096;10;11.52272727;-1.522727273;3.222222222;2.83459596;0.387626263
1340;22;2.75;3.176677489;-0.426677489;2.454545455;2.953236915;-0.49869146;13;11.52272727;1.477272727;1.222222222;2.83459596;-1.612373737
1341;22;4.625;3.176677489;1.448322511;3.272727273;2.953236915;0.319490358;12;11.52272727;0.477272727;3.470588235;2.83459596;0.635992276
1342;22;3.714285714;3.176677489;0.537608225;3.545454546;2.953236915;0.592217631;11;11.52272727;-0.522727273;4.5;2.83459596;1.66540404
1343;22;3.875;3.176677489;0.698322511;1.545454546;2.953236915;-1.407782369;12;11.52272727;0.477272727;3.611111111;2.83459596;0.776515152
1344;22;4;3.176677489;0.823322511;3;2.953236915;0.046763085;10;11.52272727;-1.522727273;3.944444444;2.83459596;1.109848485
1345;22;2.5;3.176677489;-0.676677489;3.833333333;2.953236915;0.880096419;11;11.52272727;-0.522727273;3.111111111;2.83459596;0.276515152
1346;22;1.25;3.176677489;-1.926677489;1.454545455;2.953236915;-1.49869146;11;11.52272727;-0.522727273;1.444444444;2.83459596;-1.390151515
1347;22;3.5;3.176677489;0.323322511;3.7;2.953236915;0.746763085;12;11.52272727;0.477272727;2.529411765;2.83459596;-0.305184195
1348;22;2.625;3.176677489;-0.551677489;2.363636364;2.953236915;-0.589600551;13;11.52272727;1.477272727;2.5;2.83459596;-0.33459596
1349;22;3.625;3.176677489;0.448322511;2.454545455;2.953236915;-0.49869146;11;11.52272727;-0.522727273;3.111111111;2.83459596;0.276515152
1350;22;3.375;3.176677489;0.198322511;2.909090909;2.953236915;-0.044146006;9;11.52272727;-2.522727273;3;2.83459596;0.16540404
